Sdate,Cosit,LaneNumber,LaneDescription,LaneDirection,DirectionDescription,Volume,Flags,Flag Text,AvgSpeed,PmlHGV,Class1Volume,Class2Volume,Class3Volume,Class4Volume,Class5Volume,Class6Volume,date,hours,weekday
2017-11-13 06:00:00,1083,1,NB_NS,1,North,338,0,,15087,33,1,322,0,10,1,4.0,2017-11-13,06:00:00,1
2017-11-13 06:00:00,1083,2,NB_MID,1,North,391,0,,15416,36,1,374,0,13,1,2.0,2017-11-13,06:00:00,1
2017-11-13 06:00:00,1083,3,NB_OS,1,North,373,0,,15980,29,1,361,0,11,0,0.0,2017-11-13,06:00:00,1
2017-11-13 06:00:00,1083,4,SB_OS,2,South,235,0,,17812,17,6,224,1,3,1,0.0,2017-11-13,06:00:00,1
2017-11-13 06:00:00,1083,5,SB_MID,2,South,252,0,,17390,24,14,231,1,6,0,0.0,2017-11-13,06:00:00,1
2017-11-13 06:00:00,1083,6,SB_NS,2,South,356,0,,17133,59,2,331,1,21,0,1.0,2017-11-13,06:00:00,1
2017-11-13 07:00:00,1083,1,NB_NS,1,North,805,0,,11291,19,9,774,3,14,1,4.0,2017-11-13,07:00:00,1
2017-11-13 07:00:00,1083,2,NB_MID,1,North,1125,0,,9197,20,5,1094,1,22,1,2.0,2017-11-13,07:00:00,1
2017-11-13 07:00:00,1083,3,NB_OS,1,North,1157,0,,9334,21,4,1124,0,23,1,5.0,2017-11-13,07:00:00,1
2017-11-13 07:00:00,1083,4,SB_OS,2,South,538,0,,15920,15,11,518,0,8,0,1.0,2017-11-13,07:00:00,1
2017-11-13 07:00:00,1083,5,SB_MID,2,South,538,0,,15491,30,15,507,0,16,0,0.0,2017-11-13,07:00:00,1
2017-11-13 07:00:00,1083,6,SB_NS,2,South,927,0,,14808,43,4,876,3,38,2,4.0,2017-11-13,07:00:00,1
2017-11-13 08:00:00,1083,1,NB_NS,1,North,881,0,,8698,32,10,840,0,25,3,2.0,2017-11-13,08:00:00,1
2017-11-13 08:00:00,1083,2,NB_MID,1,North,947,0,,7107,33,10,903,2,30,1,1.0,2017-11-13,08:00:00,1
2017-11-13 08:00:00,1083,3,NB_OS,1,North,989,0,,7377,34,5,941,2,26,8,7.0,2017-11-13,08:00:00,1
2017-11-13 08:00:00,1083,4,SB_OS,2,South,592,0,,15656,14,6,577,1,8,0,0.0,2017-11-13,08:00:00,1
2017-11-13 08:00:00,1083,5,SB_MID,2,South,550,0,,15409,22,13,525,0,12,0,0.0,2017-11-13,08:00:00,1
2017-11-13 08:00:00,1083,6,SB_NS,2,South,965,0,,14145,39,8,911,3,34,4,5.0,2017-11-13,08:00:00,1
2017-11-13 09:00:00,1083,1,NB_NS,1,North,696,0,,12285,49,8,652,1,31,3,1.0,2017-11-13,09:00:00,1
2017-11-13 09:00:00,1083,2,NB_MID,1,North,883,0,,12484,43,7,833,1,33,5,4.0,2017-11-13,09:00:00,1
2017-11-13 09:00:00,1083,3,NB_OS,1,North,921,0,,12824,33,3,886,1,29,1,1.0,2017-11-13,09:00:00,1
2017-11-13 09:00:00,1083,4,SB_OS,2,South,417,0,,16530,22,5,402,1,9,0,0.0,2017-11-13,09:00:00,1
2017-11-13 09:00:00,1083,5,SB_MID,2,South,485,0,,15895,54,10,447,2,24,2,0.0,2017-11-13,09:00:00,1
2017-11-13 09:00:00,1083,6,SB_NS,2,South,681,0,,15347,70,4,626,1,46,2,2.0,2017-11-13,09:00:00,1
2017-11-13 10:00:00,1083,1,NB_NS,1,North,616,0,,13418,58,6,569,4,33,3,1.0,2017-11-13,10:00:00,1
2017-11-13 10:00:00,1083,2,NB_MID,1,North,638,0,,14714,55,8,590,4,33,2,0.0,2017-11-13,10:00:00,1
2017-11-13 10:00:00,1083,3,NB_OS,1,North,539,0,,15655,30,0,522,1,16,0,0.0,2017-11-13,10:00:00,1
2017-11-13 10:00:00,1083,4,SB_OS,2,South,387,0,,16775,16,13,368,0,6,0,0.0,2017-11-13,10:00:00,1
2017-11-13 10:00:00,1083,5,SB_MID,2,South,524,0,,16351,40,18,485,0,19,2,0.0,2017-11-13,10:00:00,1
2017-11-13 10:00:00,1083,6,SB_NS,2,South,568,0,,15487,62,5,524,1,32,3,3.0,2017-11-13,10:00:00,1
2017-11-13 11:00:00,1083,1,NB_NS,1,North,584,0,,13873,57,8,540,1,32,1,2.0,2017-11-13,11:00:00,1
2017-11-13 11:00:00,1083,2,NB_MID,1,North,592,0,,15016,78,9,537,0,42,4,0.0,2017-11-13,11:00:00,1
2017-11-13 11:00:00,1083,3,NB_OS,1,North,473,0,,15606,38,0,455,0,18,0,0.0,2017-11-13,11:00:00,1
2017-11-13 11:00:00,1083,4,SB_OS,2,South,432,0,,16494,25,12,409,0,11,0,0.0,2017-11-13,11:00:00,1
2017-11-13 11:00:00,1083,5,SB_MID,2,South,527,0,,16153,53,12,487,0,27,1,0.0,2017-11-13,11:00:00,1
2017-11-13 11:00:00,1083,6,SB_NS,2,South,604,0,,15456,103,8,529,4,55,7,1.0,2017-11-13,11:00:00,1
2017-11-13 12:00:00,1083,1,NB_NS,1,North,587,0,,13931,63,7,539,0,33,4,4.0,2017-11-13,12:00:00,1
2017-11-13 12:00:00,1083,2,NB_MID,1,North,590,0,,14679,47,8,552,1,28,0,1.0,2017-11-13,12:00:00,1
2017-11-13 12:00:00,1083,3,NB_OS,1,North,485,0,,15616,43,1,461,2,21,0,0.0,2017-11-13,12:00:00,1
2017-11-13 12:00:00,1083,4,SB_OS,2,South,526,0,,16509,25,15,497,1,13,0,0.0,2017-11-13,12:00:00,1
2017-11-13 12:00:00,1083,5,SB_MID,2,South,522,0,,15847,46,15,482,1,21,3,0.0,2017-11-13,12:00:00,1
2017-11-13 12:00:00,1083,6,SB_NS,2,South,699,0,,15080,76,6,637,1,48,5,2.0,2017-11-13,12:00:00,1
2017-11-13 13:00:00,1083,1,NB_NS,1,North,638,0,,13655,66,5,581,6,39,3,4.0,2017-11-13,13:00:00,1
2017-11-13 13:00:00,1083,2,NB_MID,1,North,595,0,,14930,71,5,548,0,40,2,0.0,2017-11-13,13:00:00,1
2017-11-13 13:00:00,1083,3,NB_OS,1,North,487,0,,15472,33,4,467,0,16,0,0.0,2017-11-13,13:00:00,1
2017-11-13 13:00:00,1083,4,SB_OS,2,South,481,0,,16287,15,15,457,2,7,0,0.0,2017-11-13,13:00:00,1
2017-11-13 13:00:00,1083,5,SB_MID,2,South,549,0,,16151,49,17,505,0,25,2,0.0,2017-11-13,13:00:00,1
2017-11-13 13:00:00,1083,6,SB_NS,2,South,720,0,,15309,82,6,653,1,57,2,1.0,2017-11-13,13:00:00,1
2017-11-13 14:00:00,1083,1,NB_NS,1,North,588,0,,13774,68,5,541,2,39,1,0.0,2017-11-13,14:00:00,1
2017-11-13 14:00:00,1083,2,NB_MID,1,North,579,0,,14899,62,4,532,4,35,1,3.0,2017-11-13,14:00:00,1
2017-11-13 14:00:00,1083,3,NB_OS,1,North,477,0,,15669,44,4,452,0,21,0,0.0,2017-11-13,14:00:00,1
2017-11-13 14:00:00,1083,4,SB_OS,2,South,582,0,,16497,24,13,554,1,13,1,0.0,2017-11-13,14:00:00,1
2017-11-13 14:00:00,1083,5,SB_MID,2,South,637,0,,15854,42,18,591,1,27,0,0.0,2017-11-13,14:00:00,1
2017-11-13 14:00:00,1083,6,SB_NS,2,South,818,0,,15200,57,10,756,2,45,2,3.0,2017-11-13,14:00:00,1
2017-11-13 15:00:00,1083,1,NB_NS,1,North,700,0,,13256,81,3,635,2,56,1,3.0,2017-11-13,15:00:00,1
2017-11-13 15:00:00,1083,2,NB_MID,1,North,532,0,,14651,64,9,487,2,30,4,0.0,2017-11-13,15:00:00,1
2017-11-13 15:00:00,1083,3,NB_OS,1,North,515,0,,15101,39,3,490,2,20,0,0.0,2017-11-13,15:00:00,1
2017-11-13 15:00:00,1083,4,SB_OS,2,South,692,0,,15760,23,10,662,4,16,0,0.0,2017-11-13,15:00:00,1
2017-11-13 15:00:00,1083,5,SB_MID,2,South,756,0,,15185,26,16,718,1,20,0,1.0,2017-11-13,15:00:00,1
2017-11-13 15:00:00,1083,6,SB_NS,2,South,1075,0,,14148,33,10,1030,0,32,3,0.0,2017-11-13,15:00:00,1
2017-11-13 16:00:00,1083,1,NB_NS,1,North,917,0,,11308,44,4,868,4,36,4,1.0,2017-11-13,16:00:00,1
2017-11-13 16:00:00,1083,2,NB_MID,1,North,657,0,,13163,53,12,608,0,34,1,2.0,2017-11-13,16:00:00,1
2017-11-13 16:00:00,1083,3,NB_OS,1,North,722,0,,13785,30,2,698,0,22,0,0.0,2017-11-13,16:00:00,1
2017-11-13 16:00:00,1083,4,SB_OS,2,South,783,0,,14696,10,19,756,0,7,1,0.0,2017-11-13,16:00:00,1
2017-11-13 16:00:00,1083,5,SB_MID,2,South,819,0,,13297,20,18,784,1,14,2,0.0,2017-11-13,16:00:00,1
2017-11-13 16:00:00,1083,6,SB_NS,2,South,1401,0,,11873,24,6,1356,2,32,2,3.0,2017-11-13,16:00:00,1
2017-11-13 17:00:00,1083,1,NB_NS,1,North,1022,0,,9865,31,3,985,0,28,4,2.0,2017-11-13,17:00:00,1
2017-11-13 17:00:00,1083,2,NB_MID,1,North,852,0,,11145,22,12,820,1,18,1,0.0,2017-11-13,17:00:00,1
2017-11-13 17:00:00,1083,3,NB_OS,1,North,820,0,,11708,12,3,806,0,10,0,1.0,2017-11-13,17:00:00,1
2017-11-13 17:00:00,1083,4,SB_OS,2,South,745,0,,14359,5,22,719,0,4,0,0.0,2017-11-13,17:00:00,1
2017-11-13 17:00:00,1083,5,SB_MID,2,South,751,0,,13070,11,24,718,1,8,0,0.0,2017-11-13,17:00:00,1
2017-11-13 17:00:00,1083,6,SB_NS,2,South,1238,0,,11902,19,5,1208,0,22,1,2.0,2017-11-13,17:00:00,1
2017-11-13 18:00:00,1083,1,NB_NS,1,North,669,0,,12622,16,4,652,0,10,1,2.0,2017-11-13,18:00:00,1
2017-11-13 18:00:00,1083,2,NB_MID,1,North,738,0,,13081,20,2,721,0,14,1,0.0,2017-11-13,18:00:00,1
2017-11-13 18:00:00,1083,3,NB_OS,1,North,768,0,,13511,14,3,753,0,11,0,1.0,2017-11-13,18:00:00,1
2017-11-13 18:00:00,1083,4,SB_OS,2,South,625,0,,15588,2,10,614,0,1,0,0.0,2017-11-13,18:00:00,1
2017-11-13 18:00:00,1083,5,SB_MID,2,South,738,0,,14207,15,19,708,0,10,1,0.0,2017-11-13,18:00:00,1
2017-11-13 18:00:00,1083,6,SB_NS,2,South,1131,0,,12791,16,9,1098,1,15,3,5.0,2017-11-13,18:00:00,1
2017-11-13 19:00:00,1083,1,NB_NS,1,North,419,0,,14382,17,8,403,0,7,0,1.0,2017-11-13,19:00:00,1
2017-11-13 19:00:00,1083,2,NB_MID,1,North,483,0,,15068,21,5,467,0,10,0,1.0,2017-11-13,19:00:00,1
2017-11-13 19:00:00,1083,3,NB_OS,1,North,407,0,,16138,12,0,402,0,4,1,0.0,2017-11-13,19:00:00,1
2017-11-13 19:00:00,1083,4,SB_OS,2,South,402,0,,17126,10,8,389,0,4,0,1.0,2017-11-13,19:00:00,1
2017-11-13 19:00:00,1083,5,SB_MID,2,South,500,0,,16423,8,13,482,1,1,3,0.0,2017-11-13,19:00:00,1
2017-11-13 19:00:00,1083,6,SB_NS,2,South,632,0,,15870,21,4,612,0,13,0,3.0,2017-11-13,19:00:00,1
2017-11-13 20:00:00,1083,1,NB_NS,1,North,277,0,,15306,32,0,266,0,7,2,2.0,2017-11-13,20:00:00,1
2017-11-13 20:00:00,1083,2,NB_MID,1,North,302,0,,15688,13,2,296,0,3,1,0.0,2017-11-13,20:00:00,1
2017-11-13 20:00:00,1083,3,NB_OS,1,North,199,0,,16721,0,1,198,0,0,0,0.0,2017-11-13,20:00:00,1
2017-11-13 20:00:00,1083,4,SB_OS,2,South,233,0,,17664,4,4,228,0,1,0,0.0,2017-11-13,20:00:00,1
2017-11-13 20:00:00,1083,5,SB_MID,2,South,339,0,,16623,9,7,329,0,3,0,0.0,2017-11-13,20:00:00,1
2017-11-13 20:00:00,1083,6,SB_NS,2,South,441,0,,15960,14,3,431,0,6,0,1.0,2017-11-13,20:00:00,1
2017-11-13 21:00:00,1083,1,NB_NS,1,North,192,0,,15291,47,1,181,0,8,1,1.0,2017-11-13,21:00:00,1
2017-11-13 21:00:00,1083,2,NB_MID,1,North,251,0,,16224,20,1,245,0,4,1,0.0,2017-11-13,21:00:00,1
2017-11-13 21:00:00,1083,3,NB_OS,1,North,122,0,,16177,0,1,121,0,0,0,0.0,2017-11-13,21:00:00,1
2017-11-13 21:00:00,1083,4,SB_OS,2,South,178,0,,17324,6,5,172,0,1,0,0.0,2017-11-13,21:00:00,1
2017-11-13 21:00:00,1083,5,SB_MID,2,South,272,0,,17078,15,4,264,0,2,2,0.0,2017-11-13,21:00:00,1
2017-11-13 21:00:00,1083,6,SB_NS,2,South,319,0,,16647,22,1,309,0,2,5,2.0,2017-11-13,21:00:00,1
2017-11-13 22:00:00,1083,1,NB_NS,1,North,157,0,,15881,45,3,145,0,6,1,2.0,2017-11-13,22:00:00,1
2017-11-13 22:00:00,1083,2,NB_MID,1,North,164,0,,16448,30,1,158,0,5,0,0.0,2017-11-13,22:00:00,1
2017-11-13 22:00:00,1083,3,NB_OS,1,North,98,0,,16664,10,0,97,0,1,0,0.0,2017-11-13,22:00:00,1
2017-11-13 22:00:00,1083,4,SB_OS,2,South,104,0,,17634,0,3,101,0,0,0,0.0,2017-11-13,22:00:00,1
2017-11-13 22:00:00,1083,5,SB_MID,2,South,223,0,,17201,4,4,217,1,1,0,0.0,2017-11-13,22:00:00,1
2017-11-13 22:00:00,1083,6,SB_NS,2,South,284,0,,15995,25,2,274,0,3,4,1.0,2017-11-13,22:00:00,1
2017-11-13 23:00:00,1083,1,NB_NS,1,North,88,0,,15575,57,1,81,0,3,2,1.0,2017-11-13,23:00:00,1
2017-11-13 23:00:00,1083,2,NB_MID,1,North,123,0,,16283,33,1,118,0,2,2,0.0,2017-11-13,23:00:00,1
2017-11-13 23:00:00,1083,3,NB_OS,1,North,47,0,,16401,0,0,47,0,0,0,0.0,2017-11-13,23:00:00,1
2017-11-13 23:00:00,1083,4,SB_OS,2,South,92,0,,18010,0,5,87,0,0,0,0.0,2017-11-13,23:00:00,1
2017-11-13 23:00:00,1083,5,SB_MID,2,South,185,0,,17311,11,2,181,0,2,0,0.0,2017-11-13,23:00:00,1
2017-11-13 23:00:00,1083,6,SB_NS,2,South,245,0,,16164,61,1,224,0,9,6,5.0,2017-11-13,23:00:00,1
2017-11-14 00:00:00,1083,1,NB_NS,1,North,64,0,,16359,109,0,57,0,3,4,0.0,2017-11-14,00:00:00,2
2017-11-14 00:00:00,1083,2,NB_MID,1,North,92,0,,16848,22,0,90,0,2,0,0.0,2017-11-14,00:00:00,2
2017-11-14 00:00:00,1083,3,NB_OS,1,North,16,0,,17691,0,0,16,0,0,0,0.0,2017-11-14,00:00:00,2
2017-11-14 00:00:00,1083,4,SB_OS,2,South,26,0,,19156,0,2,24,0,0,0,0.0,2017-11-14,00:00:00,2
2017-11-14 00:00:00,1083,5,SB_MID,2,South,90,0,,17553,11,3,86,0,1,0,0.0,2017-11-14,00:00:00,2
2017-11-14 00:00:00,1083,6,SB_NS,2,South,121,0,,15918,91,2,108,0,6,5,0.0,2017-11-14,00:00:00,2
2017-11-14 01:00:00,1083,1,NB_NS,1,North,32,0,,14983,250,3,21,0,6,2,0.0,2017-11-14,01:00:00,2
2017-11-14 01:00:00,1083,2,NB_MID,1,North,48,0,,16892,146,2,39,0,6,1,0.0,2017-11-14,01:00:00,2
2017-11-14 01:00:00,1083,3,NB_OS,1,North,11,0,,16566,91,0,10,0,1,0,0.0,2017-11-14,01:00:00,2
2017-11-14 01:00:00,1083,4,SB_OS,2,South,13,0,,17479,154,2,9,0,2,0,0.0,2017-11-14,01:00:00,2
2017-11-14 01:00:00,1083,5,SB_MID,2,South,45,0,,17735,67,3,39,0,3,0,0.0,2017-11-14,01:00:00,2
2017-11-14 01:00:00,1083,6,SB_NS,2,South,49,0,,16241,184,0,40,0,6,3,0.0,2017-11-14,01:00:00,2
2017-11-14 02:00:00,1083,1,NB_NS,1,North,33,0,,15572,242,0,25,0,1,7,0.0,2017-11-14,02:00:00,2
2017-11-14 02:00:00,1083,2,NB_MID,1,North,37,0,,15968,108,2,31,0,1,3,0.0,2017-11-14,02:00:00,2
2017-11-14 02:00:00,1083,3,NB_OS,1,North,6,0,,18750,0,0,6,0,0,0,0.0,2017-11-14,02:00:00,2
2017-11-14 02:00:00,1083,4,SB_OS,2,South,4,0,,18889,0,0,4,0,0,0,0.0,2017-11-14,02:00:00,2
2017-11-14 02:00:00,1083,5,SB_MID,2,South,40,0,,17451,100,0,36,0,4,0,0.0,2017-11-14,02:00:00,2
2017-11-14 02:00:00,1083,6,SB_NS,2,South,67,0,,16381,224,0,52,0,4,11,0.0,2017-11-14,02:00:00,2
2017-11-14 03:00:00,1083,1,NB_NS,1,North,47,0,,16525,170,1,37,1,5,3,0.0,2017-11-14,03:00:00,2
2017-11-14 03:00:00,1083,2,NB_MID,1,North,32,0,,17622,94,2,27,0,3,0,0.0,2017-11-14,03:00:00,2
2017-11-14 03:00:00,1083,3,NB_OS,1,North,4,0,,16389,0,0,4,0,0,0,0.0,2017-11-14,03:00:00,2
2017-11-14 03:00:00,1083,4,SB_OS,2,South,13,0,,15598,385,1,7,0,5,0,0.0,2017-11-14,03:00:00,2
2017-11-14 03:00:00,1083,5,SB_MID,2,South,33,0,,17281,61,1,30,0,0,2,0.0,2017-11-14,03:00:00,2
2017-11-14 03:00:00,1083,6,SB_NS,2,South,70,0,,15857,300,1,48,0,10,11,0.0,2017-11-14,03:00:00,2
2017-11-14 04:00:00,1083,1,NB_NS,1,North,58,0,,16336,86,1,52,0,3,2,0.0,2017-11-14,04:00:00,2
2017-11-14 04:00:00,1083,2,NB_MID,1,North,55,0,,16798,91,2,48,0,4,1,0.0,2017-11-14,04:00:00,2
2017-11-14 04:00:00,1083,3,NB_OS,1,North,20,0,,17111,0,0,20,0,0,0,0.0,2017-11-14,04:00:00,2
2017-11-14 04:00:00,1083,4,SB_OS,2,South,12,0,,17523,83,1,10,0,1,0,0.0,2017-11-14,04:00:00,2
2017-11-14 04:00:00,1083,5,SB_MID,2,South,50,0,,16989,80,1,45,0,2,2,0.0,2017-11-14,04:00:00,2
2017-11-14 04:00:00,1083,6,SB_NS,2,South,78,0,,16987,128,1,67,0,7,3,0.0,2017-11-14,04:00:00,2
2017-11-14 05:00:00,1083,1,NB_NS,1,North,159,0,,16564,25,1,152,0,2,2,2.0,2017-11-14,05:00:00,2
2017-11-14 05:00:00,1083,2,NB_MID,1,North,143,0,,16358,35,0,138,0,3,2,0.0,2017-11-14,05:00:00,2
2017-11-14 05:00:00,1083,3,NB_OS,1,North,78,0,,17443,26,0,76,0,2,0,0.0,2017-11-14,05:00:00,2
2017-11-14 05:00:00,1083,4,SB_OS,2,South,42,0,,16686,24,2,39,0,1,0,0.0,2017-11-14,05:00:00,2
2017-11-14 05:00:00,1083,5,SB_MID,2,South,114,0,,17766,26,2,109,0,3,0,0.0,2017-11-14,05:00:00,2
2017-11-14 05:00:00,1083,6,SB_NS,2,South,155,0,,17384,84,2,140,0,12,1,0.0,2017-11-14,05:00:00,2
2017-11-14 06:00:00,1083,1,NB_NS,1,North,372,0,,15208,51,2,341,0,18,1,10.0,2017-11-14,06:00:00,2
2017-11-14 06:00:00,1083,2,NB_MID,1,North,452,0,,15783,40,2,430,1,14,4,1.0,2017-11-14,06:00:00,2
2017-11-14 06:00:00,1083,3,NB_OS,1,North,465,0,,16036,13,0,459,0,6,0,0.0,2017-11-14,06:00:00,2
2017-11-14 06:00:00,1083,4,SB_OS,2,South,224,0,,17375,13,12,209,0,2,1,0.0,2017-11-14,06:00:00,2
2017-11-14 06:00:00,1083,5,SB_MID,2,South,292,0,,17659,17,21,265,0,5,0,1.0,2017-11-14,06:00:00,2
2017-11-14 06:00:00,1083,6,SB_NS,2,South,382,0,,16828,50,5,354,1,19,0,3.0,2017-11-14,06:00:00,2
2017-11-14 07:00:00,1083,1,NB_NS,1,North,805,0,,11171,21,4,772,2,16,1,10.0,2017-11-14,07:00:00,2
2017-11-14 07:00:00,1083,2,NB_MID,1,North,1050,0,,8738,29,5,1009,1,27,3,5.0,2017-11-14,07:00:00,2
2017-11-14 07:00:00,1083,3,NB_OS,1,North,1154,0,,8840,32,1,1113,0,34,3,2.0,2017-11-14,07:00:00,2
2017-11-14 07:00:00,1083,4,SB_OS,2,South,568,0,,15642,18,23,535,0,10,0,0.0,2017-11-14,07:00:00,2
2017-11-14 07:00:00,1083,5,SB_MID,2,South,538,0,,15225,17,21,508,0,9,0,0.0,2017-11-14,07:00:00,2
2017-11-14 07:00:00,1083,6,SB_NS,2,South,929,0,,14530,40,4,877,2,34,3,9.0,2017-11-14,07:00:00,2
2017-11-14 08:00:00,1083,1,NB_NS,1,North,1015,0,,8759,27,11,960,3,25,2,14.0,2017-11-14,08:00:00,2
2017-11-14 08:00:00,1083,2,NB_MID,1,North,847,0,,6125,53,13,779,0,43,2,10.0,2017-11-14,08:00:00,2
2017-11-14 08:00:00,1083,3,NB_OS,1,North,792,0,,6514,39,8,749,0,29,2,4.0,2017-11-14,08:00:00,2
2017-11-14 08:00:00,1083,4,SB_OS,2,South,575,0,,15286,21,17,545,1,12,0,0.0,2017-11-14,08:00:00,2
2017-11-14 08:00:00,1083,5,SB_MID,2,South,578,0,,14808,29,18,539,4,16,1,0.0,2017-11-14,08:00:00,2
2017-11-14 08:00:00,1083,6,SB_NS,2,South,984,0,,14110,42,10,924,0,36,5,9.0,2017-11-14,08:00:00,2
2017-11-14 09:00:00,1083,1,NB_NS,1,North,757,0,,11289,62,9,691,2,42,5,8.0,2017-11-14,09:00:00,2
2017-11-14 09:00:00,1083,2,NB_MID,1,North,993,0,,10064,34,11,946,1,28,6,1.0,2017-11-14,09:00:00,2
2017-11-14 09:00:00,1083,3,NB_OS,1,North,1013,0,,10284,43,4,961,1,41,3,3.0,2017-11-14,09:00:00,2
2017-11-14 09:00:00,1083,4,SB_OS,2,South,422,0,,15954,21,7,405,1,6,3,0.0,2017-11-14,09:00:00,2
2017-11-14 09:00:00,1083,5,SB_MID,2,South,529,0,,15836,34,13,497,0,18,0,1.0,2017-11-14,09:00:00,2
2017-11-14 09:00:00,1083,6,SB_NS,2,South,664,0,,15382,77,1,600,3,42,9,9.0,2017-11-14,09:00:00,2
2017-11-14 10:00:00,1083,1,NB_NS,1,North,558,0,,13411,50,4,516,1,26,2,9.0,2017-11-14,10:00:00,2
2017-11-14 10:00:00,1083,2,NB_MID,1,North,649,0,,14421,51,4,604,5,29,4,3.0,2017-11-14,10:00:00,2
2017-11-14 10:00:00,1083,3,NB_OS,1,North,573,0,,15080,42,2,542,4,24,0,1.0,2017-11-14,10:00:00,2
2017-11-14 10:00:00,1083,4,SB_OS,2,South,393,0,,16532,20,8,375,2,8,0,0.0,2017-11-14,10:00:00,2
2017-11-14 10:00:00,1083,5,SB_MID,2,South,499,0,,16066,56,8,462,1,27,1,0.0,2017-11-14,10:00:00,2
2017-11-14 10:00:00,1083,6,SB_NS,2,South,541,0,,15311,72,2,489,2,31,8,9.0,2017-11-14,10:00:00,2
2017-11-14 11:00:00,1083,1,NB_NS,1,North,618,0,,13505,60,7,560,5,37,0,9.0,2017-11-14,11:00:00,2
2017-11-14 11:00:00,1083,2,NB_MID,1,North,621,0,,14486,64,7,568,4,36,4,2.0,2017-11-14,11:00:00,2
2017-11-14 11:00:00,1083,3,NB_OS,1,North,473,0,,15594,38,1,453,1,18,0,0.0,2017-11-14,11:00:00,2
2017-11-14 11:00:00,1083,4,SB_OS,2,South,446,0,,16125,25,11,423,1,11,0,0.0,2017-11-14,11:00:00,2
2017-11-14 11:00:00,1083,5,SB_MID,2,South,523,0,,15926,34,17,487,1,17,1,0.0,2017-11-14,11:00:00,2
2017-11-14 11:00:00,1083,6,SB_NS,2,South,622,0,,15347,98,3,548,1,55,6,9.0,2017-11-14,11:00:00,2
2017-11-14 12:00:00,1083,1,NB_NS,1,North,587,0,,13770,61,2,539,3,34,2,7.0,2017-11-14,12:00:00,2
2017-11-14 12:00:00,1083,2,NB_MID,1,North,594,0,,14709,40,4,562,3,23,1,1.0,2017-11-14,12:00:00,2
2017-11-14 12:00:00,1083,3,NB_OS,1,North,497,0,,15576,34,2,477,1,17,0,0.0,2017-11-14,12:00:00,2
2017-11-14 12:00:00,1083,4,SB_OS,2,South,474,0,,16356,6,8,462,1,3,0,0.0,2017-11-14,12:00:00,2
2017-11-14 12:00:00,1083,5,SB_MID,2,South,540,0,,15890,50,11,502,0,27,0,0.0,2017-11-14,12:00:00,2
2017-11-14 12:00:00,1083,6,SB_NS,2,South,705,0,,15255,58,5,648,1,35,6,10.0,2017-11-14,12:00:00,2
2017-11-14 13:00:00,1083,1,NB_NS,1,North,602,0,,13327,65,4,547,3,37,2,9.0,2017-11-14,13:00:00,2
2017-11-14 13:00:00,1083,2,NB_MID,1,North,578,0,,14659,50,5,541,2,24,5,1.0,2017-11-14,13:00:00,2
2017-11-14 13:00:00,1083,3,NB_OS,1,North,452,0,,15192,44,4,427,1,20,0,0.0,2017-11-14,13:00:00,2
2017-11-14 13:00:00,1083,4,SB_OS,2,South,551,0,,16249,29,13,521,1,15,1,0.0,2017-11-14,13:00:00,2
2017-11-14 13:00:00,1083,5,SB_MID,2,South,595,0,,16082,45,10,557,1,26,1,0.0,2017-11-14,13:00:00,2
2017-11-14 13:00:00,1083,6,SB_NS,2,South,774,0,,15011,57,9,711,2,38,6,8.0,2017-11-14,13:00:00,2
2017-11-14 14:00:00,1083,1,NB_NS,1,North,616,0,,13709,67,4,559,2,39,2,10.0,2017-11-14,14:00:00,2
2017-11-14 14:00:00,1083,2,NB_MID,1,North,563,0,,14777,48,7,527,0,27,0,2.0,2017-11-14,14:00:00,2
2017-11-14 14:00:00,1083,3,NB_OS,1,North,484,0,,15091,39,2,463,0,19,0,0.0,2017-11-14,14:00:00,2
2017-11-14 14:00:00,1083,4,SB_OS,2,South,600,0,,16363,25,17,565,1,15,0,1.0,2017-11-14,14:00:00,2
2017-11-14 14:00:00,1083,5,SB_MID,2,South,658,0,,15813,38,23,606,4,22,3,0.0,2017-11-14,14:00:00,2
2017-11-14 14:00:00,1083,6,SB_NS,2,South,903,0,,15009,72,6,819,4,56,9,9.0,2017-11-14,14:00:00,2
2017-11-14 15:00:00,1083,1,NB_NS,1,North,747,0,,12285,74,6,673,4,50,5,9.0,2017-11-14,15:00:00,2
2017-11-14 15:00:00,1083,2,NB_MID,1,North,565,0,,14378,58,7,525,0,31,2,0.0,2017-11-14,15:00:00,2
2017-11-14 15:00:00,1083,3,NB_OS,1,North,557,0,,15043,36,1,535,1,20,0,0.0,2017-11-14,15:00:00,2
2017-11-14 15:00:00,1083,4,SB_OS,2,South,673,0,,15256,24,13,643,1,16,0,0.0,2017-11-14,15:00:00,2
2017-11-14 15:00:00,1083,5,SB_MID,2,South,741,0,,14507,30,12,705,2,19,3,0.0,2017-11-14,15:00:00,2
2017-11-14 15:00:00,1083,6,SB_NS,2,South,1126,0,,13507,47,11,1053,2,47,6,7.0,2017-11-14,15:00:00,2
2017-11-14 16:00:00,1083,1,NB_NS,1,North,974,0,,9344,42,11,912,1,38,3,9.0,2017-11-14,16:00:00,2
2017-11-14 16:00:00,1083,2,NB_MID,1,North,730,0,,12362,41,10,689,0,27,3,1.0,2017-11-14,16:00:00,2
